"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","cont_text","cont_text_prev_yr","cont_flip","pop","pres_share_dem","pres_share_rep","pres_marg_rep","state_short","state_abbrev","bill_count","control","state_x","state_y"
2009,"Kentucky",21,0,1,0.3947369,0.5526316,0.65,0.35,1,0.6666667,"split","split",FALSE,4317074,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2010,"Kentucky",21,0,1,0.4473684,0.5263158,0.65,0.35,1,0.6666667,"split","split",FALSE,4348464,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2011,"Kentucky",21,0,1,0.3947369,0.5789474,0.58,0.42,1,0.6666667,"split","split",FALSE,4370817,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2012,"Kentucky",21,0,1,0.394736842105263,0.578947368421053,0.59,0.41,1,0.666666666666667,"split","split",FALSE,4387865,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2013,"Kentucky",21,0,1,0.368421052631579,0.578947368421053,0.55,0.45,1,0.666666666666667,"split","split",FALSE,4406906,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2014,"Kentucky",21,0,1,0.368421052631579,0.605263157894737,0.54,0.46,1,0.666666666666667,"split","split",FALSE,4416992,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2015,"Kentucky",21,0,1,0.315789473684211,0.684210526315789,0.54,0.46,1,0.666666666666667,"split","split",FALSE,4429126,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2016,"Kentucky",21,0,1,0.289473684210526,0.710526315789474,0.52,0.44,0,0.333333333333333,"split","split",FALSE,4440306,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2017,"Kentucky",21,0,0,0.289473684210526,0.710526315789474,0.36,0.64,0,0,"full_rep","split",TRUE,4455590,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2018,"Kentucky",21,0,0,0.289473684210526,0.710526315789474,0.36,0.63,0,0,"full_rep","full_rep",FALSE,4464273,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2019,"Kentucky",21,0,0,0.263157894736842,0.736842105263158,0.39,0.61,0,0,"full_rep","full_rep",FALSE,4472345,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2020,"Kentucky",21,0,0,0.236842105263158,0.763157894736842,0.38,0.62,1,0.333333333333333,"split","full_rep",TRUE,4477251,NA,NA,NA,"Ky.","KY",1,1,0.7,0.5
2021,"Kentucky",21,0,0,0.210526315789474,0.789473684210526,0.25,0.75,1,0.333333333333333,"split","split",FALSE,4477251,0.36151514811154,0.620865718692904,0.259350570581364,"Ky.","KY",1,1,0.7,0.5
1977,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",NA,NA,4015582,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1978,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem","full_dem",FALSE,4073288,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1979,"Louisiana",22,1,1,0.974359,0.025641,0.9238095,0.0761905,1,1,"full_dem","full_dem",FALSE,4139316,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1980,"Louisiana",22,1,1,1,0,0.9142857,0.0857143,0,0.6666667,"split","full_dem",TRUE,4223101,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1981,"Louisiana",22,1,1,1,0,0.9047619,0.0952381,0,0.6666667,"split","split",FALSE,4283297,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1982,"Louisiana",22,1,1,1,0,0.9047619,0.0952381,0,0.6666667,"split","split",FALSE,4352609,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1983,"Louisiana",22,1,1,1,0,0.9047619,0.0857143,0,0.6666667,"split","split",FALSE,4395311,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1984,"Louisiana",22,1,1,0.974359,0.025641,0.8857143,0.1047619,1,1,"full_dem","split",TRUE,4400474,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1985,"Louisiana",22,1,1,0.948718,0.0512821,0.8095238,0.1904762,1,1,"full_dem","full_dem",FALSE,4408113,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1986,"Louisiana",22,1,1,0.974359,0.025641,0.8666667,0.1333333,1,1,"full_dem","full_dem",FALSE,4406922,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1987,"Louisiana",22,1,1,0.8717949,0.1282051,0.7714286,0.2095238,1,1,"full_dem","full_dem",FALSE,4344151,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1988,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1714286,1,1,"full_dem","full_dem",FALSE,4288859,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1989,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1714286,1,1,"full_dem","full_dem",FALSE,4252896,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1990,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1619048,1,1,"full_dem","full_dem",FALSE,4221532,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1991,"Louisiana",22,1,1,0.8461539,0.1538462,0.8,0.1619048,0,0.6666667,"split","full_dem",TRUE,4253279,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1992,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.1428571,1,1,"full_dem","split",TRUE,4293003,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1993,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.152381,1,1,"full_dem","full_dem",FALSE,4316428,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1994,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.152381,1,1,"full_dem","full_dem",FALSE,4347481,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1995,"Louisiana",22,1,1,0.8461539,0.1538462,0.8190476,0.1619048,1,1,"full_dem","full_dem",FALSE,4378779,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1996,"Louisiana",22,1,1,0.6666667,0.3333333,0.7333333,0.2571429,0,0.6666667,"split","full_dem",TRUE,4398877,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1997,"Louisiana",22,1,1,0.6410257,0.3589744,0.7428572,0.2571429,0,0.6666667,"split","split",FALSE,4421071,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1998,"Louisiana",22,1,1,0.6410257,0.3589744,0.7428572,0.2571429,0,0.6666667,"split","split",FALSE,4440344,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
1999,"Louisiana",22,1,1,0.6410257,0.3589744,0.7333333,0.2666667,0,0.6666667,"split","split",FALSE,4460811,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2000,"Louisiana",22,1,1,0.6666667,0.3333333,0.7238095,0.2761905,0,0.6666667,"split","split",FALSE,4471885,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2001,"Louisiana",22,1,1,0.6410257,0.3589744,0.6761905,0.3142857,0,0.6666667,"split","split",FALSE,4477875,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2002,"Louisiana",22,1,1,0.6410257,0.3589744,0.6761905,0.3238095,0,0.6666667,"split","split",FALSE,4497267,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2003,"Louisiana",22,1,1,0.5897436,0.3846154,0.6666667,0.3238095,0,0.6666667,"split","split",FALSE,4521042,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2004,"Louisiana",22,1,1,0.6153846,0.3846154,0.6285715,0.352381,1,1,"full_dem","split",TRUE,4552238,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2005,"Louisiana",22,1,1,0.6153846,0.3846154,0.6380953,0.352381,1,1,"full_dem","full_dem",FALSE,4576628,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2006,"Louisiana",22,1,1,0.6153846,0.3846154,0.6380953,0.352381,1,1,"full_dem","full_dem",FALSE,4302665,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2007,"Louisiana",22,1,1,0.6153846,0.3846154,0.5619048,0.4095238,1,1,"full_dem","full_dem",FALSE,4375581,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2008,"Louisiana",22,1,1,0.6410257,0.3589744,0.5047619,0.4666667,0,0.6666667,"split","full_dem",TRUE,4435586,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2009,"Louisiana",22,1,1,0.5641026,0.3846154,0.4857143,0.4761905,0,0.6666667,"split","split",FALSE,4491648,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2010,"Louisiana",22,1,0.5,0.6153846,0.3846154,0.4952381,0.4761905,0,0.5,"split","split",FALSE,4544635,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2011,"Louisiana",22,1,0,0.5128205,0.4615385,0.4666667,0.4952381,0,0.3333333,"split","split",FALSE,4576244,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2012,"Louisiana",22,0,0,0.384615384615385,0.615384615384615,0.428571428571429,0.552380952380952,0,0,"full_rep","split",TRUE,4602067,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2013,"Louisiana",22,0,0,0.384615384615385,0.615384615384615,0.428571428571429,0.552380952380952,0,0,"full_rep","full_rep",FALSE,4626040,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2014,"Louisiana",22,0,0,0.333333333333333,0.666666666666667,0.419047619047619,0.561904761904762,0,0,"full_rep","full_rep",FALSE,4645938,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2015,"Louisiana",22,0,0,0.333333333333333,0.666666666666667,0.419047619047619,0.561904761904762,0,0,"full_rep","full_rep",FALSE,4666998,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2016,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.4,0.580952380952381,0,0,"full_rep","full_rep",FALSE,4681346,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2017,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.4,0.571428571428571,1,0.333333333333333,"split","full_rep",TRUE,4673673,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2018,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.39047619047619,0.580952380952381,1,0.333333333333333,"split","split",FALSE,4664450,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2019,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.371428571428571,0.6,1,0.333333333333333,"split","split",FALSE,4658285,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2020,"Louisiana",22,0,0,0.307692307692308,0.692307692307692,0.333333333333333,0.647619047619048,1,0.333333333333333,"split","split",FALSE,4645318,NA,NA,NA,"La.","LA",NA,NA,0.57,0.77
2021,"Louisiana",22,0,0,0.307692307692308,0.692307692307692,0.333333333333333,0.638095238095238,1,0.333333333333333,"split","split",FALSE,4645318,0.398514568015262,0.584608824140085,0.186094256124823,"La.","LA",NA,NA,0.57,0.77
1977,"Maine",23,0,1,0.3636364,0.6363636,0.5761589,0.4172185,0.5,0.5,"split",NA,NA,1105369,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1978,"Maine",23,0,1,0.3636364,0.6363636,0.589404,0.410596,0.5,0.5,"split","split",FALSE,1115457,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1979,"Maine",23,0,1,0.3939394,0.5757576,0.5099338,0.4834437,1,0.6666667,"split","split",FALSE,1124927,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1980,"Maine",23,0,1,0.3939394,0.5757576,0.5099338,0.4834437,1,0.6666667,"split","split",FALSE,1126860,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1981,"Maine",23,0,1,0.4848485,0.5151515,0.5562914,0.4437086,1,0.6666667,"split","split",FALSE,1133033,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1982,"Maine",23,0,1,0.4848485,0.5151515,0.5562914,0.4437086,1,0.6666667,"split","split",FALSE,1136683,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1983,"Maine",23,1,1,0.6969697,0.3030303,0.6092715,0.3907285,1,1,"full_dem","split",TRUE,1144772,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1984,"Maine",23,1,1,0.6969697,0.3030303,0.6092715,0.3907285,1,1,"full_dem","full_dem",FALSE,1155634,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1985,"Maine",23,1,1,0.6857143,0.3142857,0.5629139,0.4370861,1,1,"full_dem","full_dem",FALSE,1162935,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1986,"Maine",23,1,1,0.6857143,0.3142857,0.5629139,0.4370861,1,1,"full_dem","full_dem",FALSE,1170126,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1987,"Maine",23,1,1,0.5714286,0.4285714,0.5695364,0.4304636,0,0.6666667,"split","full_dem",TRUE,1184577,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1988,"Maine",23,1,1,0.5714286,0.4285714,0.5695364,0.4304636,0,0.6666667,"split","split",FALSE,1203840,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1989,"Maine",23,1,1,0.5714286,0.4285714,0.6423841,0.3576159,0,0.6666667,"split","split",FALSE,1219961,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1990,"Maine",23,1,1,0.5714286,0.4285714,0.6423841,0.3576159,0,0.6666667,"split","split",FALSE,1231719,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1991,"Maine",23,1,1,0.6285715,0.3714286,0.6423841,0.3576159,0,0.6666667,"split","split",FALSE,1237081,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1992,"Maine",23,1,1,0.6,0.4,0.6423841,0.3576159,0,0.6666667,"split","split",FALSE,1238508,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1993,"Maine",23,1,1,0.5714286,0.4285714,0.602649,0.397351,0,0.6666667,"split","split",FALSE,1242302,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1994,"Maine",23,1,1,0.5714286,0.4285714,0.615894,0.384106,0,0.6666667,"split","split",FALSE,1242662,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1995,"Maine",23,0,1,0.4571429,0.5142857,0.5033113,0.4966888,0.5,0.5,"split","split",FALSE,1243480,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1996,"Maine",23,0,0.5,0.4571429,0.5142857,0.4966888,0.4966888,0.5,0.3333333,"split","split",FALSE,1249060,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1997,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,"split","split",FALSE,1254774,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1998,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,"split","split",FALSE,1259127,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
1999,"Maine",23,1,1,0.5714286,0.4,0.5231788,0.4701987,0.5,0.8333333,"split","split",FALSE,1266808,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2000,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,"split","split",FALSE,1277072,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2001,"Maine",23,0.5,1,0.4857143,0.4857143,0.589404,0.4039735,0.5,0.6666667,"split","split",FALSE,1285692,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2002,"Maine",23,0.5,1,0.5142857,0.4571429,0.5364239,0.4569536,0.5,0.6666667,"split","split",FALSE,1295960,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2003,"Maine",23,1,1,0.5142857,0.4857143,0.5298013,0.4437086,1,1,"full_dem","split",TRUE,1306513,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2004,"Maine",23,1,1,0.5142857,0.4857143,0.5298013,0.4437086,1,1,"full_dem","full_dem",FALSE,1313688,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2005,"Maine",23,1,1,0.5428572,0.4571429,0.5033113,0.4834437,1,1,"full_dem","full_dem",FALSE,1318787,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2006,"Maine",23,1,1,0.5428572,0.4571429,0.5033113,0.4834437,1,1,"full_dem","full_dem",FALSE,1323619,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2007,"Maine",23,1,1,0.5142857,0.4857143,0.589404,0.397351,1,1,"full_dem","full_dem",FALSE,1327040,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2008,"Maine",23,1,1,0.5142857,0.4857143,0.5960265,0.3907285,1,1,"full_dem","full_dem",FALSE,1330509,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2009,"Maine",23,1,1,0.5714286,0.4285714,0.6357616,0.3576159,1,1,"full_dem","full_dem",FALSE,1329590,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2010,"Maine",23,1,1,0.5714286,0.4285714,0.6357616,0.3576159,1,1,"full_dem","full_dem",FALSE,1327651,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2011,"Maine",23,0,0,0.4,0.5714286,0.4834437,0.5099338,0,0,"full_rep","full_dem",TRUE,1328473,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2012,"Maine",23,0,0,0.4,0.571428571428571,0.47682119205298,0.516556291390728,0,0,"full_rep","full_rep",FALSE,1328094,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2013,"Maine",23,1,1,0.542857142857143,0.428571428571429,0.576158940397351,0.397350993377483,0,0.666666666666667,"split","full_rep",TRUE,1328543,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2014,"Maine",23,1,1,0.542857142857143,0.428571428571429,0.589403973509934,0.384105960264901,0,0.666666666666667,"split","split",FALSE,1331217,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2015,"Maine",23,0,1,0.428571428571429,0.571428571428571,0.52317880794702,0.450331125827815,0,0.333333333333333,"split","split",FALSE,1329098,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2016,"Maine",23,0,1,0.428571428571429,0.571428571428571,0.509933774834437,0.463576158940397,0,0.333333333333333,"split","split",FALSE,1332348,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2017,"Maine",23,0,1,0.485714285714286,0.514285714285714,0.509933774834437,0.47682119205298,0,0.333333333333333,"split","split",FALSE,1335743,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2018,"Maine",23,0,0.5,0.485714285714286,0.514285714285714,0.490066225165563,0.463576158940397,0,0.166666666666667,"split","split",FALSE,1340123,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2019,"Maine",23,1,1,0.6,0.4,0.589403973509934,0.377483443708609,1,1,"full_dem","split",TRUE,1345770,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2020,"Maine",23,1,1,0.6,0.4,0.582781456953642,0.377483443708609,1,1,"full_dem","full_dem",FALSE,1350141,NA,NA,NA,"Maine","ME",NA,NA,0.93,0.14
2021,"Maine",23,1,1,0.6,0.371428571428571,0.529801324503311,0.437086092715232,1,1,"full_dem","full_dem",FALSE,1350141,0.525255793457724,0.435512281104183,-0.0897435123535412,"Maine","ME",NA,NA,0.93,0.14
1977,"Maryland",24,1,1,0.8297873,0.1702128,0.8865248,0.106383,1,1,"full_dem",NA,NA,4194639,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1978,"Maryland",24,1,1,0.8297873,0.1702128,0.8865248,0.106383,1,1,"full_dem","full_dem",FALSE,4211641,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1979,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem","full_dem",FALSE,4223398,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1980,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem","full_dem",FALSE,4227643,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1981,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.106383,1,1,"full_dem","full_dem",FALSE,4261905,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1982,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.106383,1,1,"full_dem","full_dem",FALSE,4282923,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1983,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4313329,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1984,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4365246,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1985,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4413072,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1986,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4486956,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1987,"Maryland",24,1,1,0.8510638,0.1489362,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4565558,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1988,"Maryland",24,1,1,0.8510638,0.1489362,0.8794326,0.1205674,1,1,"full_dem","full_dem",FALSE,4657903,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1989,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem","full_dem",FALSE,4727303,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1990,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem","full_dem",FALSE,4799770,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1991,"Maryland",24,1,1,0.8085107,0.1914894,0.8297873,0.1702128,1,1,"full_dem","full_dem",FALSE,4867641,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1992,"Maryland",24,1,1,0.8085107,0.1914894,0.822695,0.177305,1,1,"full_dem","full_dem",FALSE,4923368,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1993,"Maryland",24,1,1,0.8085107,0.1914894,0.822695,0.177305,1,1,"full_dem","full_dem",FALSE,4971889,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1994,"Maryland",24,1,1,0.8085107,0.1914894,0.8297873,0.1702128,1,1,"full_dem","full_dem",FALSE,5023060,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1995,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem","full_dem",FALSE,5070033,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1996,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem","full_dem",FALSE,5111986,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1997,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem","full_dem",FALSE,5157328,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1998,"Maryland",24,1,1,0.680851,0.3191489,0.7021276,0.2907801,1,1,"full_dem","full_dem",FALSE,5204464,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
1999,"Maryland",24,1,1,0.680851,0.3191489,0.7517731,0.248227,1,1,"full_dem","full_dem",FALSE,5254509,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2000,"Maryland",24,1,1,0.680851,0.3191489,0.7517731,0.248227,1,1,"full_dem","full_dem",FALSE,5311034,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2001,"Maryland",24,1,1,0.7021276,0.2978723,0.7517731,0.248227,1,1,"full_dem","full_dem",FALSE,5374691,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2002,"Maryland",24,1,1,0.7021276,0.2978723,0.7517731,0.248227,1,1,"full_dem","full_dem",FALSE,5440389,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2003,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"split","full_dem",TRUE,5496269,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2004,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"split","split",FALSE,5546935,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2005,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"split","split",FALSE,5592379,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2006,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"split","split",FALSE,5627367,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2007,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2624114,1,1,"full_dem","split",TRUE,5653408,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2008,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2624114,1,1,"full_dem","full_dem",FALSE,5684965,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2009,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2553191,1,1,"full_dem","full_dem",FALSE,5730388,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2010,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2553191,1,1,"full_dem","full_dem",FALSE,5788784,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2011,"Maryland",24,1,1,0.7446808,0.2553191,0.6950355,0.3049645,1,1,"full_dem","full_dem",FALSE,5840241,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2012,"Maryland",24,1,1,0.74468085106383,0.25531914893617,0.695035460992908,0.304964539007092,1,1,"full_dem","full_dem",FALSE,5888375,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2013,"Maryland",24,1,1,0.74468085106383,0.25531914893617,0.695035460992908,0.304964539007092,1,1,"full_dem","full_dem",FALSE,5925197,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2014,"Maryland",24,1,1,0.765957446808511,0.234042553191489,0.695035460992908,0.304964539007092,1,1,"full_dem","full_dem",FALSE,5960064,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2015,"Maryland",24,1,1,0.680851063829787,0.297872340425532,0.638297872340426,0.361702127659574,0,0.666666666666667,"split","full_dem",TRUE,5988528,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2016,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.645390070921986,0.354609929078014,0,0.666666666666667,"split","split",FALSE,6007014,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2017,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.638297872340426,0.361702127659574,0,0.666666666666667,"split","split",FALSE,6028186,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2018,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.645390070921986,0.347517730496454,0,0.666666666666667,"split","split",FALSE,6042153,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
2019,"Maryland",24,1,1,0.680851063829787,0.319148936170213,0.695035460992908,0.304964539007092,0,0.666666666666667,"split","split",FALSE,6054954,NA,NA,NA,"Md.","MD",NA,NA,0.842,0.41
