leaid,name,name_public,charter,city,county,zip,state,state_abbr,enroll,frl,minority,national_math,national_reading
620130,LA CANADA UNIFIED,La Canada Unified,0,LA CANADA,LOS ANGELES,91011,California,CA,4023,0.01,0.42,0.84,0.83
2510770,SHREWSBURY,Shrewsbury,0,SHREWSBURY,WORCESTER,1545,Massachusetts,MA,5903,0.09,0.2,0.84,0.82
3904859,FORT RECOVERY LOCAL,Fort Recovery,0,FORT RECOVERY,MERCER,45846,Ohio,OH,1079,0.1,0.03,0.84,0.77
3904936,MILLER CITY-NEW CLEVELAND LOCAL,Miller City,0,MILLER CITY,PUTNAM,45864,Ohio,OH,472,0.06,0.02,0.84,0.78
600025,MANHATTAN BEACH UNIFIED,Manhattan Beach,0,MANHATTAN BEACH,LOS ANGELES,90266,California,CA,6481,0.02,0.35,0.84,0.82
2730150,RANDOLPH PUBLIC SCHOOL DISTRICT,Randolph,0,RANDOLPH,DAKOTA,55065,Minnesota,MN,545,0.13,0.05,0.84,0.79
4214190,LOWER MORELAND TOWNSHIP SCHOOL DISTRICT,Lower Moreland,0,HUNTINGDON VALLEY,MONTGOMERY,19006,Pennsylvania,PA,2081,0.02,0.16,0.84,0.85
4678300,DEUBROOK AREA SCHOOL DISTRICT 05-6,Deubrook,0,WHITE,BROOKINGS,57276,South Dakota,SD,395,0.26,0.02,0.84,0.74
2510560,SCITUATE,Scituate,0,SCITUATE,PLYMOUTH,2066,Massachusetts,MA,3237,0.06,0.05,0.84,0.83
4616230,CORSICA SCHOOL DISTRICT 21-2,Corsica,0,CORSICA,DOUGLAS,57328,South Dakota,SD,171,0.43,0.04,0.84,
2314764,MSAD 71,MSAD 71,0,KENNEBUNK,YORK,4043,Maine,ME,2201,0.11,,0.84,0.79
3618630,MASSAPEQUA UNION FREE SCHOOL DISTRICT,Massapequa,0,MASSAPEQUA,NASSAU,11758,New York,NY,8099,0.03,0.03,0.84,0.8
2506240,HOLLISTON,Holliston,0,HOLLISTON,MIDDLESEX,1746,Massachusetts,MA,2898,0.03,0.07,0.84,0.82
3406720,HARDING TOWNSHIP,Harding,0,NEW VERNON,MORRIS,7976,New Jersey,NJ,314,0.03,0.07,0.84,0.81
3402850,CEDAR GROVE TOWNSHIP,Cedar Grove,0,CEDAR GROVE,ESSEX,7009,New Jersey,NJ,1562,0.01,0.1,0.84,0.79
3623340,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,Pocantico Hills,0,SLEEPY HOLLOW,WESTCHESTER,10591,New York,NY,331,0.12,0.43,0.84,0.86
4205310,CENTRAL BUCKS SCHOOL DISTRICT,Central Bucks,0,DOYLESTOWN,BUCKS,18901,Pennsylvania,PA,20364,0.05,0.09,0.84,0.84
4841880,SUNNYVALE ISD,Sunnyvale ISD,0,SUNNYVALE,DALLAS,75182,Texas,TX,806,0.11,0.46,0.84,0.8
3618270,MANHASSET UNION FREE SCHOOL DISTRICT,Manhasset,0,MANHASSET,NASSAU,11030,New York,NY,3019,0.02,0.37,0.84,0.86
2006990,HAVILAND,Haviland,0,HAVILAND,KIOWA,67059,Kansas,KS,143,0.45,0.05,0.84,0.74
3411040,MOUNTAINSIDE,Mountainside,0,MOUNTAINSIDE,UNION,7092,New Jersey,NJ,751,0.01,0.08,0.84,0.83
2011220,FLINTHILLS,Flinthills,0,ROSALIA,BUTLER,67132,Kansas,KS,281,0.4,0.04,0.84,0.71
901800,GUILFORD SCHOOL DISTRICT,Guilford,0,GUILFORD,NEW HAVEN,6437,Connecticut,CT,3765,0.05,0.1,0.84,0.83
2508310,NASHOBA,Nashoba,0,BOLTON,WORCESTER,1740,Massachusetts,MA,3358,0.06,0.1,0.84,0.79
3904719,KENSTON LOCAL,Kenston,0,CHAGRIN FALLS,GEAUGA,44023,Ohio,OH,3244,0.09,0.1,0.84,0.84
2510980,SOUTHBOROUGH,Southborough,0,NORTHBOROUGH,WORCESTER,1532,Massachusetts,MA,1596,0.02,0.13,0.84,0.85
3417130,WASHINGTON TOWNSHIP,Washington Township,0,LONG VALLEY,MORRIS,7853,New Jersey,NJ,2784,0.02,0.08,0.84,0.86
3904458,OAKWOOD CITY,Oakwood,0,DAYTON,MONTGOMERY,45409,Ohio,OH,2186,0.02,0.07,0.84,0.89
4815210,COPPELL ISD,Coppell ISD,0,COPPELL,DALLAS,75019,Texas,TX,9948,0.09,0.4,0.84,0.8
4107230,LAKE OSWEGO SCHOOL DISTRICT 7J,Lake Oswego,0,LAKE OSWEGO,CLACKAMAS,97034,Oregon,OR,6764,0.07,0.18,0.84,0.82
3417700,WEST WINDSOR-PLAINSBORO REGIONAL,West Windsor,0,PRINCETON JUNCTION,MERCER,8550,New Jersey,NJ,9534,0.03,0.59,0.84,0.87
2507140,LYNNFIELD,Lynnfield,0,LYNNFIELD,ESSEX,1940,Massachusetts,MA,2361,0.04,0.09,0.84,0.82
2742160,WAYZATA PUBLIC SCHOOL DISTRICT,Wayzata,0,WAYZATA,HENNEPIN,55391,Minnesota,MN,10299,0.13,0.21,0.84,0.78
3625260,RYE CITY SCHOOL DISTRICT,Rye,0,RYE,WESTCHESTER,10580,New York,NY,3008,0.02,0.14,0.84,0.87
620700,LAKESIDE JOINT,Lakeside Joint,0,LOS GATOS,SANTA CLARA,95030,California,CA,82,0.06,0.09,0.84,0.8
5505160,GERMANTOWN SCHOOL DISTRICT,Germantown,0,GERMANTOWN,WASHINGTON,53022,Wisconsin,WI,3985,0.09,0.11,0.84,0.76
2512600,WESTBOROUGH,Westborough,0,WESTBOROUGH,WORCESTER,1581,Massachusetts,MA,3545,0.05,0.24,0.84,0.84
2508340,NATICK,Natick,0,NATICK,MIDDLESEX,1760,Massachusetts,MA,4717,0.08,0.13,0.83,0.81
3414880,SHAMONG TOWNSHIP,Shamong,0,SHAMONG,BURLINGTON,8088,New Jersey,NJ,935,0.04,0.02,0.83,0.85
3304500,LYME SCHOOL DISTRICT,Lyme,0,LYME,GRAFTON,3768,New Hampshire,NH,268,0.04,0.37,0.83,0.77
3625290,RYE NECK UNION FREE SCHOOL DISTRICT,Rye Neck,0,MAMARONECK,WESTCHESTER,10543,New York,NY,1502,0.07,0.27,0.83,0.87
3303840,HOLLIS SCHOOL DISTRICT,Hollis,0,HOLLIS,HILLSBOROUGH,3049,New Hampshire,NH,735,0.02,0.03,0.83,0.76
900120,AVON SCHOOL DISTRICT,Avon,0,AVON,HARTFORD,6001,Connecticut,CT,3558,0.03,0.16,0.83,0.88
4211400,HAMPTON TOWNSHIP SCHOOL DISTRICT,Hampton Township,0,ALLISON PARK,ALLEGHENY,15101,Pennsylvania,PA,3091,0.07,0.04,0.83,0.83
3904976,BOTKINS LOCAL,Botkins,0,BOTKINS,SHELBY,45306,Ohio,OH,558,0.14,0.01,0.83,0.77
3904354,BAY VILLAGE CITY,Bay Village,0,BAY VILLAGE,CUYAHOGA,44140,Ohio,OH,2588,0.06,0.06,0.83,0.78
2004560,VERMILLION,Vermillion,0,VERMILLION,MARSHALL,66544,Kansas,KS,570,0.34,0.05,0.83,0.79
900870,COLEBROOK SCHOOL DISTRICT,Colebrook,0,COLEBROOK,LITCHFIELD,6021,Connecticut,CT,116,0.11,0.06,0.83,0.78
3415900,SUMMIT CITY,Summit City,0,SUMMIT,UNION,7901,New Jersey,NJ,3772,0.11,0.26,0.83,0.84
2505670,HAMILTON-WENHAM,Hamilton-Wenham,0,WENHAM,ESSEX,1984,Massachusetts,MA,2080,0.04,0.06,0.83,0.84
3401110,AVALON,Avalon,0,AVALON,CAPE MAY,8202,New Jersey,NJ,77,0.04,,0.83,0.86
902760,NEW HARTFORD SCHOOL DISTRICT,New Hartford,0,NEW HARTFORD,LITCHFIELD,6057,Connecticut,CT,620,0.06,0.02,0.83,0.85
3624630,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,Blind Brook Rye,0,RYE BROOK,WESTCHESTER,10573,New York,NY,1560,0.01,0.09,0.83,0.87
5300330,BAINBRIDGE ISLAND SCHOOL DISTRICT,Bainbridge Island,0,BAINBRIDGE ISLAND,KITSAP,98110,Washington,WA,4015,0.05,0.13,0.83,0.85
5009060,WEYBRIDGE SCHOOL DISTRICT,Weybridge,0,MIDDLEBURY,ADDISON,5753,Vermont,VT,74,0.2,0.09,0.83,0.79
4600045,GROTON AREA SCHOOL DISTRICT 06-6,Groton,0,GROTON,BROWN,57445,South Dakota,SD,644,0.19,0.02,0.83,0.63
2500067,MANCHESTER ESSEX REGIONAL,Manchester Essex,0,MANCHESTER,ESSEX,1944,Massachusetts,MA,1382,0.04,0.01,0.83,0.83
4621420,EMERY SCHOOL DISTRICT 30-2,Emery,0,EMERY,HANSON,57332,South Dakota,SD,183,0.3,0.02,0.83,
900690,CANTON SCHOOL DISTRICT,Canton,0,CANTON,HARTFORD,6019,Connecticut,CT,1751,0.03,0.08,0.83,0.8
400034,VALLEY ACADEMY  INC.,Valley Academy,1,PHOENIX,MARICOPA,85027,Arizona,AZ,752,0.05,0.36,0.83,0.82
2506330,HOPKINTON,Hopkinton,0,HOPKINTON,MIDDLESEX,1748,Massachusetts,MA,3452,0.02,0.06,0.83,0.84
3622680,PELHAM UNION FREE SCHOOL DISTRICT,Pelham,0,PELHAM,WESTCHESTER,10803,New York,NY,2742,0.04,0.21,0.83,0.84
4608230,BRIDGEWATER SCHOOL DISTRICT 43-6,Bridgewater,0,BRIDGEWATER,MCCOOK,57319,South Dakota,SD,152,0.28,0.06,0.83,0.63
4622500,ETHAN SCHOOL DISTRICT 17-1,Ethan,0,ETHAN,DAVISON,57334,South Dakota,SD,235,0.26,0.03,0.83,0.69
625740,MORAGA ELEMENTARY,Moraga Elementary,0,MORAGA,CONTRA COSTA,94556,California,CA,1735,0.01,0.36,0.83,0.86
3414760,SEA ISLE CITY,Sea Isle City,0,SEA ISLE CITY,CAPE MAY,8243,New Jersey,NJ,65,0.32,0.06,0.83,0.71
1802830,ZIONSVILLE COMMUNITY SCHOOLS,Zionsville,0,ZIONSVILLE,BOONE,46077,Indiana,IN,5355,0.04,0.1,0.83,0.84
2200032,V. B. GLENCOE CHARTER SCHOOL,Glencoe Charter,1,FRANKLIN,ST. MARY,70538,Louisiana,LA,370,0.69,0.29,0.83,0.51
4218960,PETERS TOWNSHIP SCHOOL DISTRICT,Peters Township,0,MCMURRAY,WASHINGTON,15317,Pennsylvania,PA,4441,0.02,0.05,0.83,0.85
3408460,LEBANON TOWNSHIP,Lebanon Township,0,CALIFON,HUNTERDON,7830,New Jersey,NJ,808,0.04,0.04,0.83,0.84
3623160,PITTSFORD CENTRAL SCHOOL DISTRICT,Pittsford,0,PITTSFORD,MONROE,14534,New York,NY,5970,0.03,0.13,0.83,0.87
4800274,HARMONY SCHOOL OF EXCELLENCE,Harmony School,1,HOUSTON,HARRIS,77040,Texas,TX,603,0.15,0.68,0.83,0.72
2507980,MILTON,Milton,0,MILTON,NORFOLK,2186,Massachusetts,MA,3871,0.14,0.3,0.83,0.76
1919770,MORNING SUN COMMUNITY SCHOOL DISTRICT,Morning Sun,0,MORNING SUN,LOUISA,52640,Iowa,IA,133,0.46,0.11,0.83,0.75
3011820,GARDINER ELEMENTARY,Gardiner,0,GARDINER,PARK,59030,Montana,MT,163,0.13,0.05,0.83,0.74
2503300,CANTON,Canton,0,CANTON,NORFOLK,2021,Massachusetts,MA,3097,0.09,0.21,0.83,0.82
3403060,CHESTER TOWNSHIP,Chester,0,CHESTER,MORRIS,7930,New Jersey,NJ,1406,0.04,0.1,0.83,0.86
3400035,LEARNING COMMUNITY CHARTER,Learning Community,1,JERSEY CITY,HUDSON,7302,New Jersey,NJ,324,0.32,0.55,0.83,0.72
2513290,WRENTHAM,Wrentham,0,WRENTHAM,NORFOLK,2093,Massachusetts,MA,1310,0.05,0.04,0.83,0.79
3904985,JACKSON LOCAL,Jackson ,0,MASSILLON,STARK,44646,Ohio,OH,5761,0.12,0.08,0.83,0.81
3603180,ARDSLEY UNION FREE SCHOOL DISTRICT,Ardsley,0,ARDSLEY,WESTCHESTER,10502,New York,NY,2117,0.03,0.22,0.83,0.85
1738760,TEUTOPOLIS CUSD 50,Teutopolis,0,TEUTOPOLIS,EFFINGHAM,62467,Illinois,IL,1256,0.06,0.01,0.83,0.79
4819950,FRIENDSWOOD ISD,Friendswood ISD,0,FRIENDSWOOD,GALVESTON,77546,Texas,TX,5993,0.07,0.19,0.83,0.77
3305370,NORTH HAMPTON SCHOOL DISTRICT,North Hampton,0,HAMPTON,ROCKINGHAM,3842,New Hampshire,NH,474,0.08,0.01,0.83,0.78
5007320,SHELBURNE SCHOOL DISTRICT,Shelburne,0,SHELBURNE,CHITTENDEN,5482,Vermont,VT,769,0.06,0.06,0.83,0.8
3700123,GASTON COLLEGE PREPARATORY,Gaston Preparatory,1,GASTON,NORTHAMPTON,27832,North Carolina,NC,631,0.62,0.89,0.82,0.7
5510470,NEW BERLIN SCHOOL DISTRICT,New Berlin,0,NEW BERLIN,WAUKESHA,53151,Wisconsin,WI,4794,0.08,0.12,0.82,0.74
3905002,HUDSON CITY,Hudson,0,HUDSON,SUMMIT,44236,Ohio,OH,5085,0.03,0.09,0.82,0.84
3301950,BOW SCHOOL DISTRICT,Bow,0,BOW,MERRIMACK,3304,New Hampshire,NH,1666,0.04,0.04,0.82,0.82
3904655,CUYAHOGA HEIGHTS LOCAL,Cuyahoga Heights,0,CUYAHOGA HEIGHTS,CUYAHOGA,44125,Ohio,OH,928,0.15,0.06,0.82,0.8
1716560,GERMANTOWN HILLS SD 69,Germantown Hills,0,METAMORA,WOODFORD,61548,Illinois,IL,924,0.07,0.07,0.82,0.79
4822590,HARPER ISD,Harper ISD,0,HARPER,GILLESPIE,78631,Texas,TX,615,0.35,0.18,0.82,0.72
5303360,HARRINGTON SCHOOL DISTRICT,Harrington,0,HARRINGTON,LINCOLN,99134,Washington,WA,126,0.37,0.23,0.82,0.78
2500043,UP-ISLAND REGIONAL,Up-Island Regional,0,VINEYARD HAVEN,DUKES,2568,Massachusetts,MA,338,0.05,0.13,0.82,0.8
3412900,PEQUANNOCK TOWNSHIP,Pequannock,0,POMPTON PLAINS,MORRIS,7444,New Jersey,NJ,2375,0.02,0.04,0.82,0.79
3904493,UPPER ARLINGTON CITY,Upper Arlington,0,UPPER ARLINGTON,FRANKLIN,43221,Ohio,OH,5163,0.01,0.1,0.82,0.81
5003010,CAVENDISH SCHOOL DISTRICT,Cavendish,0,PROCTORSVILLE,WINDSOR,5153,Vermont,VT,127,0.32,0.03,0.82,0.65
3303540,HAMPTON FALLS SCHOOL DISTRICT,Hampton Falls,0,HAMPTON,ROCKINGHAM,3842,New Hampshire,NH,277,0.05,0.04,0.82,0.79
3607590,CLARENCE CENTRAL SCHOOL DISTRICT,Clarence,0,CLARENCE CENTER,ERIE,14031,New York,NY,5089,0.06,0.06,0.82,0.79
2506480,IPSWICH,Ipswich,0,IPSWICH,ESSEX,1938,Massachusetts,MA,2116,0.08,0.08,0.82,0.81
900540,BROOKFIELD SCHOOL DISTRICT,Brookfield,0,BROOKFIELD,FAIRFIELD,6804,Connecticut,CT,2945,0.03,0.09,0.82,0.82
4223640,TREDYFFRIN-EASTTOWN SCHOOL DISTRICT,Tredyffrin-Easttown,0,BERWYN,CHESTER,19312,Pennsylvania,PA,6132,0.04,0.17,0.82,0.86
3904543,INDIAN HILL EXEMPTED VILLAGE,Indian Hill Exempted,0,CINCINNATI,HAMILTON,45243,Ohio,OH,2126,0.03,0.15,0.82,0.8
3402280,BRIDGEWATER-RARITAN REGIONAL,Bridgewater-Raritan,0,BRIDGEWATER,SOMERSET,8807,New Jersey,NJ,8972,0.06,0.3,0.82,0.77
3904355,BEACHWOOD CITY,Beachwood,0,BEACHWOOD,CUYAHOGA,44122,Ohio,OH,1571,0.08,0.34,0.82,0.77
622380,LAS LOMITAS ELEMENTARY,Las Lomitas,0,MENLO PARK,SAN MATEO,94025,California,CA,1191,0.02,0.31,0.82,0.84
4224390,UPPER DUBLIN SCHOOL DISTRICT,Upper Dublin,0,MAPLE GLEN,MONTGOMERY,19002,Pennsylvania,PA,4266,0.07,0.23,0.82,0.81
643140,WOODSIDE ELEMENTARY,Woodside Elementary,0,WOODSIDE,SAN MATEO,94062,California,CA,458,0.07,0.26,0.82,0.85
3417970,WILDWOOD CREST,Wildwood Crest,0,WILDWOOD CREST,CAPE MAY,8260,New Jersey,NJ,271,0.25,0.18,0.82,0.81
2500053,BOSTON COLLEGIATE CHARTER (DISTRICT),Collegiate Charter,1,DORCHESTER,SUFFOLK,2125,Massachusetts,MA,464,0.41,0.39,0.82,0.71
4672450,TRIPP-DELMONT SCHOOL DISTRICT 33-5,Tripp-Delmont,0,TRIPP,HUTCHINSON,57376,South Dakota,SD,235,0.62,0.09,0.82,0.64
3618330,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,Fayetteville-Manlius,0,MANLIUS,ONONDAGA,13104,New York,NY,4682,0.05,0.1,0.82,0.81
2507260,MARBLEHEAD,Marblehead,0,MARBLEHEAD,ESSEX,1945,Massachusetts,MA,3261,0.07,0.08,0.82,0.85
2791447,KITTSON CENTRAL SCHOOL DISTRICT,Kittson,0,HALLOCK,KITTSON,56728,Minnesota,MN,312,0.24,0.05,0.82,0.76
3612510,GREAT NECK UNION FREE SCHOOL DISTRICT,Great Neck,0,GREAT NECK,NASSAU,11020,New York,NY,6400,0.09,0.33,0.82,0.83
3904364,BRECKSVILLE-BROADVIEW HEIGHTS CITY,Brecksville,0,BRECKSVILLE,CUYAHOGA,44141,Ohio,OH,4654,0.09,0.09,0.82,0.86
3407570,HUDSON COUNTY VOCATIONAL,Hudson County,0,NORTH BERGEN,HUDSON,7047,New Jersey,NJ,1208,0.43,0.75,0.82,0.83
3413710,READINGTON TOWNSHIP,Readington,0,WHITEHOUSE STATION,HUNTERDON,8889,New Jersey,NJ,2121,0.02,0.08,0.82,0.84
3403720,DELAWARE TOWNSHIP,Delaware,0,SERGEANTSVILLE,HUNTERDON,8557,New Jersey,NJ,449,0.03,0.06,0.82,0.76
4816980,DEW ISD,Dew ISD,0,TEAGUE,FREESTONE,75860,Texas,TX,164,0.26,0.13,0.82,
5004980,JERICHO SCHOOL DISTRICT,Jericho,0,JERICHO,CHITTENDEN,5465,Vermont,VT,280,0.12,0.08,0.82,0.82
3402160,BRANCHBURG TOWNSHIP,Branchburg,0,BRANCHBURG,SOMERSET,8876,New Jersey,NJ,1809,0.03,0.14,0.82,0.82
1600012,LIBERTY CHARTER,Liberty Charter,1,NAMPA,CANYON,83653,Idaho,ID,404,0.31,0.13,0.82,0.76
3405190,FLEMINGTON-RARITAN REGION,Flemington-Raritan,0,FLEMINGTON,HUNTERDON,8822,New Jersey,NJ,3519,0.07,0.15,0.82,0.82
3818500,TURTLE LAKE-MERCER 72,Turtle Lake Mercer,0,TURTLE LAKE,MCLEAN,58575,North Dakota,ND,159,0.33,0.05,0.82,0.74
3409870,MEDFORD TOWNSHIP,Medford Township,0,MEDFORD,BURLINGTON,8055,New Jersey,NJ,3015,0.03,0.04,0.82,0.86
3910031,MARION LOCAL,Marion,0,MARIA STEIN,MERCER,45860,Ohio,OH,940,0.05,,0.82,0.76
3904986,LAKE LOCAL,Lake,0,UNIONTOWN,STARK,44685,Ohio,OH,3662,0.17,0.02,0.82,0.81
2614610,FOREST HILLS PUBLIC SCHOOLS,Forest Hills,0,GRAND RAPIDS,KENT,49546,Michigan,MI,10083,0.09,0.13,0.82,0.8
4216110,MOUNT LEBANON SCHOOL DISTRICT,Mount Lebanon,0,PITTSBURGH,ALLEGHENY,15228,Pennsylvania,PA,5287,0.03,0.08,0.82,0.87
4606960,BIG STONE CITY SCHOOL DISTRICT 25-1,Big Stone City,0,BIG STONE CITY,GRANT,57216,South Dakota,SD,109,0.44,0.04,0.82,0.61
901560,FARMINGTON SCHOOL DISTRICT,Farmington,0,FARMINGTON,HARTFORD,6032,Connecticut,CT,4192,0.06,0.2,0.82,0.84
901440,ELLINGTON SCHOOL DISTRICT,Ellington,0,ELLINGTON,TOLLAND,6029,Connecticut,CT,2634,0.05,0.23,0.82,0.79
2511400,SUTTON,Sutton,0,SUTTON,WORCESTER,1590,Massachusetts,MA,1684,0.09,0.05,0.82,0.76
3623190,PLAINEDGE UNION FREE SCHOOL DISTRICT,Plainedge,0,NORTH MASSAPEQUA,NASSAU,11758,New York,NY,3498,0.09,0.07,0.82,0.8
4210920,GREENSBURG SALEM SCHOOL DISTRICT,Greensburg Salem,0,GREENSBURG,WESTMORELAND,15601,Pennsylvania,PA,3033,0.37,0.1,0.82,0.74
1601200,GENESEE JOINT DISTRICT,Genesee,0,GENESEE,LATAH,83832,Idaho,ID,294,0.14,0.05,0.82,0.73
2507080,LUNENBURG,Lunenburg,0,LUNENBURG,WORCESTER,1462,Massachusetts,MA,1734,0.08,0.06,0.82,0.76
5515810,WAUNAKEE COMMUNITY SCHOOL DISTRICT,Waunakee,0,WAUNAKEE,DANE,53597,Wisconsin,WI,3529,0.06,0.05,0.82,0.71
3411910,OAKLAND,Oakland,0,OAKLAND,BERGEN,7436,New Jersey,NJ,1584,0.04,0.08,0.82,0.87
5509130,MEQUON-THIENSVILLE SCHOOL DISTRICT,Mequon-Thiensville,0,MEQUON,OZAUKEE,53092,Wisconsin,WI,3754,0.06,0.13,0.82,0.78
3904939,PANDORA-GILBOA LOCAL,Pandora-Gilboa,0,PANDORA,PUTNAM,45877,Ohio,OH,576,0.21,0.1,0.82,0.76
3403450,COLTS NECK TOWNSHIP,Colts Neck,0,COLTS NECK,MONMOUTH,7722,New Jersey,NJ,1339,0.02,0.06,0.82,0.83
631470,PORTOLA VALLEY ELEMENTARY,Portola Valley,0,PORTOLA VALLEY,SAN MATEO,94028,California,CA,737,0.07,0.22,0.82,0.86
5009210,WILLISTON SCHOOL DISTRICT,Willistoni,0,WILLISTON,CHITTENDEN,5495,Vermont,VT,1150,0.1,0.09,0.81,0.75
1713920,TRI VALLEY CUSD 3,Tri Valley,0,DOWNS,MCLEAN,61736,Illinois,IL,1090,0.08,0.05,0.81,0.74
2710170,DELANO PUBLIC SCHOOL DISTRICT,Delano,0,DELANO,WRIGHT,55328,Minnesota,MN,2278,0.14,0.04,0.81,0.76
2506510,KING PHILIP,King Philip,0,WRENTHAM,NORFOLK,2093,Massachusetts,MA,2083,0.06,0.04,0.81,0.77
3810740,LAMOURE 8,Lamoure,0,LAMOURE,LAMOURE,58458,North Dakota,ND,310,0.48,0.04,0.81,0.56
905310,WOODBRIDGE SCHOOL DISTRICT,Woodbridge,0,WOODBRIDGE,NEW HAVEN,6525,Connecticut,CT,755,0.04,0.18,0.81,0.81
400281,MASADA CHARTER SCHOOL  INC.,Masada Charter,1,CENTENNIAL PARK,MOHAVE,86021,Arizona,AZ,458,0.7,,0.81,0.76
3904707,PETTISVILLE LOCAL,Pettisville,0,PETTISVILLE,FULTON,43553,Ohio,OH,562,0.18,0.15,0.81,0.81
3406120,GREEN BROOK TOWNSHIP,Green Brook,0,GREEN BROOK,SOMERSET,8812,New Jersey,NJ,967,0.03,0.35,0.81,0.84
5505490,NICOLET UHS SCHOOL DISTRICT,Nicolet UHS,0,GLENDALE,MILWAUKEE,53217,Wisconsin,WI,1196,0.12,0.3,0.81,0.74
900750,CHESHIRE SCHOOL DISTRICT,Cheshire,0,CHESHIRE,NEW HAVEN,6410,Connecticut,CT,5007,0.05,0.13,0.81,0.81
5511640,PEWAUKEE SCHOOL DISTRICT,Pewaukee,0,PEWAUKEE,WAUKESHA,53072,Wisconsin,WI,2406,0.1,0.11,0.81,0.71
2708940,CHOKIO-ALBERTA PUBLIC SCHOOL DISTRICT,Chokio-Alberta,0,CHOKIO,STEVENS,56221,Minnesota,MN,160,0.37,,0.81,0.76
5003330,CORNWALL SCHOOL DISTRICT,Cornwall,0,CORNWALL,ADDISON,5753,Vermont,VT,98,0.22,0.05,0.81,0.77
3405460,FRANKLIN TOWNSHIP,Franklin Township,0,QUAKERTOWN,HUNTERDON,8868,New Jersey,NJ,345,0.03,0.07,0.81,0.83
3405670,FRELINGHUYSEN TOWNSHIP,Frelinghuysen,0,JOHNSONBURG,WARREN,7846,New Jersey,NJ,187,0.05,0.04,0.81,0.82
4607670,BONESTEEL-FAIRFAX SCHOOL DISTRICT 26-5,Bonesteel-Fairfax,0,BONESTEEL,GREGORY,57317,South Dakota,SD,147,0.73,0.43,0.81,0.49
3409420,MANASQUAN,Manasquan,0,MANASQUAN,MONMOUTH,8736,New Jersey,NJ,1694,0.07,0.07,0.81,0.82
2500027,COMMUNITY DAY CHARTER PUBLIC (DISTRICT),Community Day,1,LAWRENCE,ESSEX,1840,Massachusetts,MA,331,0.7,0.91,0.81,0.65
1810650,HAMILTON SOUTHEASTERN SCHOOLS,Hamilton Southeast,0,FISHERS,HAMILTON,46038,Indiana,IN,17140,0.11,0.2,0.81,0.81
4841970,SWEENY ISD,Sweeny ISD,0,SWEENY,BRAZORIA,77480,Texas,TX,1968,0.42,0.34,0.81,0.68
4654270,PARKER SCHOOL DISTRICT 60-4,Parker,0,PARKER,TURNER,57053,South Dakota,SD,368,0.15,0.04,0.81,0.75
3904734,FOREST HILLS LOCAL,Forest Hills,0,CINCINNATI,HAMILTON,45255,Ohio,OH,7765,0.07,0.08,0.81,0.82
3405970,GLEN ROCK,Glen Rock,0,GLEN ROCK,BERGEN,7452,New Jersey,NJ,2502,0.01,0.15,0.81,0.84
2506960,LITTLETON,Littleton,0,LITTLETON,MIDDLESEX,1460,Massachusetts,MA,1653,0.01,0.06,0.81,0.79
3413590,RAMSEY,Ramsey,0,RAMSEY,BERGEN,7446,New Jersey,NJ,3070,0.03,0.13,0.81,0.88
3406330,HADDON HEIGHTS,Haddon Heights,0,HADDON HEIGHTS,CAMDEN,8035,New Jersey,NJ,1347,0.11,0.2,0.81,0.76
2711670,MINNETONKA PUBLIC SCHOOL DISTRICT,Minnetonka,0,MINNETONKA,HENNEPIN,55345,Minnesota,MN,8252,0.07,0.11,0.81,0.75
901620,GLASTONBURY SCHOOL DISTRICT,Glastonbury,0,GLASTONBURY,HARTFORD,6033,Connecticut,CT,6849,0.05,0.25,0.81,0.82
2500080,BOSTON PREPARATORY CHARTER PUBLIC (DISTRICT),Boston Preparatory,1,HYDE PARK,SUFFOLK,2136,Massachusetts,MA,292,0.76,0.93,0.81,0.64
2504620,EASTON,Easton,0,NORTH EASTON,BRISTOL,2356,Massachusetts,MA,3929,0.05,0.13,0.81,0.79
2504410,DUXBURY,Duxbury,0,DUXBURY,PLYMOUTH,2332,Massachusetts,MA,3370,0.04,0.03,0.81,0.84
5505910,GREENDALE SCHOOL DISTRICT,Greendale,0,GREENDALE,MILWAUKEE,53129,Wisconsin,WI,2636,0.14,0.14,0.81,0.71
2508880,NORTHBOROUGH,Northborough,0,NORTHBOROUGH,WORCESTER,1532,Massachusetts,MA,1896,0.05,0.15,0.81,0.83
904620,TRUMBULL SCHOOL DISTRICT,Trumbull,0,TRUMBULL,FAIRFIELD,6611,Connecticut,CT,6925,0.03,0.16,0.81,0.83
3403390,CLOSTER,Closter,0,CLOSTER,BERGEN,7624,New Jersey,NJ,1167,0.01,0.42,0.81,0.89
3813050,MINTO 20,Minto,0,MINTO,WALSH,58261,North Dakota,ND,222,0.36,0.23,0.81,0.41
3618210,MALVERNE UNION FREE SCHOOL DISTRICT,Malverne,0,MALVERNE,NASSAU,11565,New York,NY,1643,0.31,0.81,0.81,0.66
2512570,TISBURY,Tisbury,0,VINEYARD HAVEN,DUKES,2568,Massachusetts,MA,306,0.23,0.28,0.81,0.8
3905043,KINGS LOCAL,Kings,0,KINGS MILLS,WARREN,45034,Ohio,OH,3831,0.11,0.09,0.81,0.78
